date,close,high,low,open,volume,daily_return,rsi,macd,macd_signal,macd_diff,stochastic_k,stochastic_d,bollinger_hband,bollinger_lband,bollinger_mavg,bollinger_width,atr,ema_20,ema_50,ema_200,ema_9,ichimoku_a,ichimoku_b,ichimoku_base,ichimoku_conversion,adx,volume_sma_20,volume_ratio,awesome_osc,ema_price_diff,signal_ema_price,signal_macd_buy,signal_stochastic_buy,signal_ichimoku_buy,signal_ichimoku_aggressive,signal_ichimoku_kijun_cross,signal_ichimoku_chikou,signal_bollinger_buy,signal_macd_&_stochastic,signal_ema_price_&_macd,signal_ichimoku_kijun_cross_&_stochastic,signal_ema_price_&_stochastic,retorno_futuro,target,body_size,upper_wick,lower_wick,rsi_roc_5,month_sin,month_cos,price_vs_kijun,tenkan_vs_kijun
2019-01-17,217.667,218.46,215.217,215.262,3059000,0.007,58.443,0.32,-1.362,1.6820000000000002,95.261,96.696,220.723,196.221,208.472,11.753,3.902,212.432,215.809,221.276,213.931,210.428,212.505,207.453,213.402,19.676,6067245.0,0.504,1.825,5.235000000000014,False,False,False,False,False,False,False,False,False,False,False,False,0.04357114307635057,1,2.405000000000001,0.7930000000000064,0.044999999999987494,8.430583127701796,0.49999999999999994,0.8660254037844387,10.213999999999999,5.948999999999984
2019-01-18,220.594,221.0,218.649,219.37,4943300,0.013,62.325,0.895,-0.91,1.8050000000000002,97.894,96.316,222.469,195.872,209.17,12.716,3.862,213.209,215.997,221.269,215.264,211.538,212.505,207.453,215.623,19.667,5903630.0,0.837,3.185,7.384999999999991,False,False,False,False,False,False,False,False,False,False,False,False,0.041075459894648114,1,1.2239999999999895,0.4060000000000059,0.7210000000000036,15.968591258396447,0.49999999999999994,0.8660254037844387,13.140999999999991,8.169999999999987
2019-01-22,217.658,219.388,216.136,219.216,5786300,-0.013,56.612,1.1,-0.508,1.608,82.661,91.939,223.387,196.395,209.891,12.86,3.904,213.633,216.062,221.233,215.743,211.754,212.505,207.246,216.262,18.876,5585850.0,1.036,4.358,4.024999999999977,False,False,False,False,False,False,False,False,False,False,False,False,0.05694254288838452,1,1.5580000000000211,0.17199999999999704,1.5219999999999914,9.24950307802157,0.49999999999999994,0.8660254037844387,10.411999999999978,9.015999999999991
2019-01-23,217.983,219.171,215.785,218.577,3076400,0.001,57.081,1.275,-0.152,1.4269999999999998,84.348,88.301,223.824,197.838,210.831,12.326,3.867,214.047,216.137,221.201,216.191,211.754,212.505,207.246,216.262,18.036,5149090.0,0.597,5.191,3.936000000000007,False,False,False,False,False,False,False,False,False,False,False,False,0.05780267268548456,1,0.5939999999999941,0.5939999999999941,2.1980000000000075,2.9395321995996593,0.49999999999999994,0.8660254037844387,10.736999999999995,9.015999999999991
2019-01-24,218.199,218.703,216.983,217.874,2197100,0.001,57.411,1.414,0.161,1.253,82.932,83.314,222.781,201.329,212.055,10.116,3.714,214.442,216.218,221.171,216.592,211.944,212.505,207.246,216.64,17.256,4834270.0,0.454,5.849,3.757000000000005,False,False,False,False,False,False,False,False,False,False,False,False,0.05291499961044721,1,0.32500000000001705,0.5039999999999907,0.8909999999999911,2.278557685455729,0.49999999999999994,0.8660254037844387,10.953000000000003,9.393999999999977
2019-01-25,220.054,220.766,219.469,219.865,3677500,0.009,60.234,1.655,0.46,1.195,92.525,86.601,223.394,202.37,212.882,9.876,3.632,214.977,216.369,221.16,217.285,211.944,212.505,207.246,216.64,17.094,4438245.0,0.829,6.675,5.076999999999998,False,False,False,False,False,False,False,False,False,False,False,False,0.050301289683441386,1,0.18899999999999295,0.7119999999999891,0.396000000000015,3.0645244083979284,0.49999999999999994,0.8660254037844387,12.807999999999993,9.393999999999977
2019-01-28,218.352,218.406,216.731,218.046,2407800,-0.008,56.531,1.689,0.706,0.9830000000000001,75.377,83.611,223.709,203.351,213.53,9.534,3.61,215.298,216.447,221.132,217.498,212.232,212.192,207.246,217.217,16.056,4079715.0,0.59,6.27,3.054000000000002,False,False,False,False,False,False,False,False,False,False,False,False,0.06005898732322135,1,0.3060000000000116,0.054000000000002046,1.3149999999999977,-9.296430004011235,0.49999999999999994,0.8660254037844387,11.105999999999995,9.971000000000004
2019-01-29,218.082,218.973,217.307,218.46,2436900,-0.001,55.944,1.675,0.9,0.775,69.203,79.035,223.769,204.586,214.177,8.957,3.471,215.563,216.511,221.101,217.615,212.678,212.192,207.246,218.108,15.256,3829755.0,0.636,6.393,2.5190000000000055,False,False,False,False,False,False,False,False,False,False,False,False,0.060587302024009304,1,0.3780000000000143,0.5130000000000052,0.7750000000000057,-1.1799618455451077,0.49999999999999994,0.8660254037844387,10.835999999999984,10.861999999999995
2019-01-30,221.531,222.27,218.757,219.46,6028400,0.016,61.455,1.921,1.104,0.817,93.122,79.234,224.41,205.399,214.904,8.846,3.522,216.132,216.708,221.106,218.398,213.312,212.192,207.882,218.744,15.386,3796980.0,1.588,6.854,5.399000000000001,False,False,False,False,False,False,False,False,False,False,False,False,0.0435424387557497,1,2.070999999999998,0.7390000000000043,0.703000000000003,7.662794975561038,0.49999999999999994,0.8660254037844387,13.649000000000001,10.861999999999995
2019-01-31,223.378,223.846,221.279,221.441,5308100,0.008,64.048,2.238,1.331,0.907,95.953,86.093,225.205,206.227,215.716,8.798,3.454,216.822,216.969,221.128,219.394,214.242,212.192,208.67,219.816,15.875,3817820.0,1.39,7.672,6.555999999999983,False,False,False,False,False,False,False,False,False,False,False,False,0.03249648577747144,0,1.9369999999999834,0.46800000000001774,0.16200000000000614,11.560502342756607,0.49999999999999994,0.8660254037844387,14.707999999999998,11.146000000000015
2019-02-01,223.567,224.53,222.882,223.648,3718500,0.001,64.313,2.476,1.56,0.9159999999999999,92.138,93.738,224.613,208.956,216.784,7.222,3.325,217.464,217.228,221.153,220.229,214.584,212.192,209.012,220.158,16.485,3837265.0,0.969,8.278,6.103000000000009,False,False,False,False,False,False,False,False,False,False,False,False,0.03871322690737,0,0.08099999999998886,0.882000000000005,0.6850000000000023,6.771922834279653,0.8660254037844386,0.5000000000000001,14.555000000000007,11.145999999999987
2019-02-04,225.161,225.188,222.999,223.639,2541700,0.007,66.549,2.762,1.8,0.962,99.77,95.954,225.355,209.842,217.598,7.129,3.244,218.197,217.539,221.192,221.215,215.987,212.192,211.488,220.486,17.205,3709345.0,0.685,9.427,6.963999999999999,False,False,False,False,False,False,False,False,False,False,False,False,0.027402614129445002,0,1.5219999999999914,0.026999999999986812,0.6400000000000148,17.721250287452904,0.8660254037844386,0.5000000000000001,13.673000000000002,8.99799999999999
2019-02-05,226.161,226.368,225.098,225.566,3613300,0.004,67.908,3.034,2.047,0.9869999999999997,98.144,96.684,226.266,210.503,218.384,7.218,3.103,218.956,217.877,221.242,222.204,217.798,212.192,214.046,221.55,18.146,3704710.0,0.975,10.649,7.2050000000000125,False,False,False,False,False,False,False,False,False,False,False,False,0.02166155968535688,0,0.5949999999999989,0.20699999999999363,0.4679999999999893,21.38567138567138,0.8660254037844386,0.5000000000000001,12.115000000000009,7.504000000000019
2019-02-06,225.881,226.269,225.125,225.845,2052200,-0.001,67.086,3.19,2.276,0.9140000000000001,95.633,97.849,227.092,211.016,219.054,7.339,2.963,219.615,218.191,221.288,222.94,217.798,212.192,214.046,221.55,19.019,3629990.0,0.565,11.271,6.265999999999991,False,False,False,False,False,False,False,False,False,False,False,False,0.016389160664243452,0,0.036000000000001364,0.38800000000000523,0.7199999999999989,9.162802050280682,0.8660254037844386,0.5000000000000001,11.835000000000008,7.504000000000019
2019-02-07,223.666,224.792,222.126,224.305,3907800,-0.01,60.817,3.1,2.441,0.6590000000000003,74.468,89.415,227.412,211.716,219.564,7.149,3.02,220.001,218.406,221.312,223.085,217.798,212.192,214.046,221.55,18.594,3597130.0,1.086,11.066,3.664999999999992,False,False,False,False,False,False,False,False,False,False,False,False,0.018201246501479806,0,0.63900000000001,0.48699999999999477,1.539999999999992,-5.044654009492888,0.8660254037844386,0.5000000000000001,9.620000000000005,7.504000000000019
2019-02-08,223.954,224.008,221.747,222.477,2512600,0.001,61.323,3.016,2.556,0.45999999999999996,77.19,82.43,227.732,212.355,220.043,6.988,2.965,220.378,218.623,221.338,223.259,217.942,212.192,214.046,221.837,18.056,3582085.0,0.701,10.501,3.576000000000022,False,False,False,False,False,False,False,False,False,False,False,False,0.014842333693526166,0,1.4770000000000039,0.054000000000002046,0.7299999999999898,-4.649137810396031,0.8660254037844386,0.5000000000000001,9.908000000000015,7.790999999999997
2019-02-11,224.071,224.729,223.567,224.521,2986600,0.001,61.541,2.926,2.63,0.29600000000000026,78.295,76.651,227.93,213.137,220.534,6.708,2.837,220.729,218.837,221.365,223.421,219.02,212.192,215.478,222.562,17.779,3603865.0,0.829,9.925,3.3419999999999845,False,False,False,False,False,False,False,False,False,False,False,False,0.029102382726903686,0,0.44999999999998863,0.20800000000002683,0.5039999999999907,-7.525282122947019,0.8660254037844386,0.5000000000000001,8.59299999999999,7.084000000000003
2019-02-12,226.971,227.296,225.476,225.512,5980500,0.013,66.556,3.053,2.714,0.33899999999999997,96.924,84.136,228.297,214.159,221.228,6.391,2.864,221.324,219.156,221.421,224.131,221.054,212.192,217.82,224.288,18.249,3770220.0,1.586,9.358,5.646999999999991,False,False,False,False,False,False,False,False,False,False,False,False,0.01956637632120395,0,1.4590000000000032,0.32499999999998863,0.036000000000001364,-1.99092890381104,0.8660254037844386,0.5000000000000001,9.15100000000001,6.468000000000018
2019-02-13,227.656,228.466,227.323,227.71,3569100,0.003,67.63,3.173,2.806,0.367,93.098,89.439,228.93,214.734,221.832,6.4,2.766,221.927,219.489,221.483,224.836,222.231,212.192,219.356,225.106,18.982,3693490.0,0.966,8.868,5.729000000000013,False,False,False,False,False,False,False,False,False,False,False,False,0.02342130231577455,0,0.054000000000002046,0.7560000000000002,0.3329999999999984,0.8108994425066296,0.8660254037844386,0.5000000000000001,8.300000000000011,5.75
2019-02-14,227.151,228.196,225.918,226.656,3247800,-0.002,65.949,3.19,2.883,0.30699999999999994,88.794,92.939,229.325,215.449,222.387,6.24,2.732,222.424,219.79,221.539,225.299,222.551,212.192,219.996,225.106,19.054,3652545.0,0.889,8.75,4.727000000000004,False,False,False,False,False,False,False,False,False,False,False,False,0.02533997208905081,0,0.49500000000000455,1.0449999999999875,0.7379999999999995,8.43843004423106,0.8660254037844386,0.5000000000000001,7.155000000000001,5.109999999999985
2019-02-15,229.655,229.673,228.602,228.8,2806600,0.011,69.939,3.367,2.98,0.387,99.854,93.915,230.253,215.719,222.986,6.518,2.717,223.113,220.177,221.62,226.17,223.154,212.192,220.599,225.71,19.52,3639925.0,0.771,9.193,6.542000000000002,False,False,False,False,False,False,False,False,False,False,False,False,0.01910256689381895,0,0.8549999999999898,0.018000000000000682,0.1980000000000075,14.0501932390783,0.8660254037844386,0.5000000000000001,9.056000000000012,5.111000000000018
2019-02-19,230.052,230.655,228.908,228.908,2509300,0.002,70.529,3.499,3.083,0.4159999999999999,94.932,94.527,231.254,215.664,223.459,6.976,2.647,223.774,220.564,221.704,226.947,223.835,212.192,221.468,226.201,20.206,3518225.0,0.713,9.622,6.277999999999992,False,False,False,False,False,False,False,False,False,False,False,False,0.02098221271712486,0,1.1440000000000055,0.6030000000000086,0.0,14.604897547976137,0.8660254037844386,0.5000000000000001,8.584000000000003,4.733000000000004
2019-02-20,230.583,230.916,229.574,230.043,2156300,0.002,71.339,3.604,3.188,0.4159999999999999,96.545,97.11,232.012,216.199,224.105,7.056,2.554,224.422,220.957,221.792,227.674,223.965,212.204,221.598,226.332,20.911,3336725.0,0.646,9.681,6.161000000000001,False,False,False,False,False,False,False,False,False,False,False,False,0.018943287232796813,0,0.539999999999992,0.3329999999999984,0.4689999999999941,7.186429472925049,0.8660254037844386,0.5000000000000001,8.984999999999985,4.7339999999999804
2019-02-21,229.745,230.25,228.809,229.971,2020000,-0.004,68.156,3.579,3.266,0.31300000000000017,87.229,92.902,232.439,216.948,224.694,6.894,2.498,224.929,221.301,221.872,228.088,224.253,212.204,222.175,226.332,21.187,3283905.0,0.615,9.308,4.8160000000000025,False,False,False,False,False,False,False,False,False,False,False,False,0.01901673594637532,0,0.2259999999999991,0.27899999999999636,0.936000000000007,0.7777613485139945,0.8660254037844386,0.5000000000000001,7.569999999999993,4.156999999999982
2019-02-22,231.123,231.304,230.079,230.295,2119400,0.006,70.488,3.629,3.339,0.29000000000000004,98.106,93.96,232.965,217.714,225.34,6.768,2.431,225.519,221.687,221.964,228.695,225.348,212.398,223.26,227.436,21.75,3280020.0,0.646,9.242,5.603999999999985,False,False,False,False,False,False,False,False,False,False,False,False,0.024519411741799724,0,0.828000000000003,0.1810000000000116,0.21599999999997976,6.882591093117418,0.8660254037844386,0.5000000000000001,7.8629999999999995,4.176000000000016
2019-02-25,231.466,232.925,231.367,232.456,2941300,0.001,71.056,3.654,3.402,0.2519999999999998,86.948,90.761,233.576,218.244,225.91,6.787,2.386,226.086,222.07,222.058,229.249,226.636,213.209,224.071,229.2,22.71,3243210.0,0.907,9.106,5.3799999999999955,False,False,False,False,False,False,False,False,False,False,False,False,0.003555597798380772,0,0.9899999999999807,0.4690000000000225,0.09900000000001796,1.597106049557473,0.8660254037844386,0.5000000000000001,7.39500000000001,5.128999999999991
2019-02-26,231.295,232.051,230.943,231.069,4629600,-0.001,70.329,3.618,3.445,0.17300000000000004,85.418,90.157,233.731,219.384,226.557,6.333,2.295,226.582,222.432,222.15,229.658,226.888,213.209,224.355,229.422,23.372,3354300.0,1.38,8.82,4.712999999999994,False,False,False,False,False,False,False,False,False,False,False,False,0.0033939341533539835,0,0.2259999999999991,0.7560000000000002,0.12599999999997635,-0.28357129691333194,0.8660254037844386,0.5000000000000001,6.939999999999998,5.067000000000007
2019-02-27,231.177,231.493,229.763,230.628,2136400,-0.001,69.798,3.539,3.464,0.07500000000000018,84.362,85.576,233.509,220.915,227.212,5.543,2.255,227.019,222.775,222.24,229.962,226.888,213.209,224.355,229.422,23.361,3339275.0,0.64,8.337,4.157999999999987,False,False,False,False,False,False,False,False,False,False,False,False,0.011155954095779519,0,0.5490000000000066,0.3160000000000025,0.8649999999999807,-2.1601087764056115,0.8660254037844386,0.5000000000000001,6.822000000000003,5.067000000000007
2019-02-28,230.637,231.367,230.439,230.952,2207000,-0.002,67.296,3.394,3.45,-0.05600000000000005,79.531,83.104,233.559,221.776,227.667,5.176,2.16,227.364,223.083,222.323,230.097,227.559,213.209,224.355,230.764,23.351,3148205.0,0.701,8.091,3.272999999999996,False,False,False,False,False,False,False,False,False,False,False,False,0.008810381682037294,0,0.3149999999999977,0.41499999999999204,0.1980000000000075,-1.2618111391513587,0.8660254037844386,0.5000000000000001,6.282000000000011,6.40900000000002
2019-03-01,232.222,232.564,230.871,232.204,2867000,0.007,70.625,3.368,3.434,-0.06600000000000028,92.488,85.46,233.975,222.245,228.11,5.142,2.143,227.827,223.441,222.422,230.522,227.848,213.209,224.828,230.867,23.739,3026150.0,0.947,7.746,4.39500000000001,False,False,False,False,False,False,False,False,False,False,False,False,0.0058263213649007994,0,0.018000000000000682,0.34199999999998454,1.3329999999999984,0.1943593235728125,1.0,6.123233995736766e-17,7.3940000000000055,6.038999999999987
2019-03-04,231.331,233.366,229.214,233.159,3384200,-0.004,66.525,3.238,3.395,-0.15700000000000003,74.208,82.076,234.132,222.864,228.498,4.932,2.287,228.16,223.751,222.511,230.684,228.068,213.43,225.048,231.088,23.202,3009435.0,1.125,7.054,3.1709999999999923,False,False,False,False,False,False,False,False,False,False,False,False,0.016197569716121185,0,1.828000000000003,0.20700000000002206,2.1169999999999902,-6.376660662013045,1.0,6.123233995736766e-17,6.282999999999987,6.039999999999992
2019-03-05,231.06,231.628,230.538,231.466,2475900,-0.001,65.284,3.078,3.331,-0.2530000000000001,69.039,78.578,234.314,223.272,228.793,4.826,2.201,228.436,224.037,222.596,230.759,228.068,213.43,225.048,231.088,22.703,3006145.0,0.824,6.44,2.6239999999999952,False,False,False,False,False,False,False,False,False,False,False,False,0.029109322253960013,0,0.4060000000000059,0.16199999999997772,0.5219999999999914,-7.173427746733196,1.0,6.123233995736766e-17,6.0120000000000005,6.039999999999992
2019-03-06,229.583,231.132,229.313,231.132,2514900,-0.006,58.84,2.8,3.225,-0.42500000000000027,49.208,64.151,234.359,223.569,228.964,4.712,2.174,228.546,224.255,222.665,230.524,228.313,213.43,225.336,231.29,21.6,2951225.0,0.852,5.9,1.0370000000000061,False,False,False,False,False,False,False,False,False,False,False,False,0.03608716673272849,0,1.5490000000000066,0.0,0.27000000000001023,-15.69959024613885,1.0,6.123233995736766e-17,4.246999999999986,5.953999999999979
2019-03-07,227.737,229.313,226.926,229.205,6441200,-0.008,51.94,2.403,3.061,-0.6579999999999999,12.593,43.613,234.298,223.816,229.057,4.576,2.208,228.469,224.392,222.716,229.967,228.104,213.43,226.062,230.146,20.606,3170675.0,2.031,4.996,-0.7319999999999993,False,False,False,False,False,False,False,False,False,False,False,False,0.04643514229132739,1,1.4680000000000177,0.10799999999997567,0.811000000000007,-22.81859248692345,1.0,6.123233995736766e-17,1.674999999999983,4.083999999999975
2019-03-08,227.278,227.377,225.476,225.963,4522300,-0.002,50.359,2.027,2.854,-0.827,22.839,28.213,233.945,224.53,229.237,4.107,2.212,228.355,224.505,222.761,229.429,228.372,213.43,227.322,229.421,20.234,3201400.0,1.413,3.655,-1.0769999999999982,False,False,False,False,False,False,False,False,False,False,False,False,0.05105641549116058,1,1.3149999999999977,0.09900000000001796,0.48699999999999477,-28.69522123893805,1.0,6.123233995736766e-17,-0.04400000000001114,2.0989999999999895
2019-03-11,230.592,230.682,227.89,227.908,1884200,0.015,59.861,1.975,2.678,-0.7029999999999998,64.842,33.425,233.632,225.507,229.569,3.539,2.297,228.568,224.743,222.839,229.661,228.489,213.43,227.557,229.421,19.092,3169980.0,0.594,2.976,2.024000000000001,False,False,False,False,False,True,False,False,False,False,False,False,0.04094244379683576,1,2.684000000000026,0.08999999999997499,0.018000000000000682,-10.017286734310426,1.0,6.123233995736766e-17,3.035000000000025,1.8640000000000043
2019-03-12,231.412,231.889,230.907,231.042,2271900,0.004,61.809,1.976,2.538,-0.5619999999999998,75.234,54.305,233.192,226.681,229.936,2.832,2.226,228.839,225.005,222.924,230.012,228.489,213.43,227.557,229.421,18.46,3134245.0,0.725,2.638,2.5730000000000075,False,False,False,False,False,False,False,False,False,False,False,False,0.03815273192401425,0,0.37000000000000455,0.47700000000000387,0.1349999999999909,-5.322896881318561,1.0,6.123233995736766e-17,3.855000000000018,1.8640000000000043
2019-03-13,232.988,233.807,232.096,232.231,1974300,0.007,65.295,2.081,2.446,-0.3650000000000002,90.169,76.748,233.453,227.022,230.237,2.793,2.238,229.234,225.318,223.024,230.607,228.709,215.798,227.777,229.642,18.494,2933935.0,0.673,2.729,3.7539999999999907,False,False,False,False,False,False,False,False,False,False,False,False,0.025649389668137346,0,0.757000000000005,0.8189999999999884,0.1349999999999909,10.970428280081567,1.0,6.123233995736766e-17,5.211000000000013,1.865000000000009
2019-03-14,232.907,233.384,232.411,232.988,1557500,-0.0,64.967,2.132,2.383,-0.2509999999999999,89.197,84.867,233.687,227.313,230.5,2.765,2.148,229.584,225.616,223.123,231.067,228.709,217.766,227.777,229.642,18.527,2833355.0,0.55,3.242,3.3230000000000075,False,False,False,False,False,False,False,False,False,False,False,False,0.02954398107399081,0,0.08099999999998886,0.3959999999999866,0.4960000000000093,25.080862533692727,1.0,6.123233995736766e-17,5.130000000000024,1.865000000000009
2019-03-15,234.042,234.69,233.159,233.294,3151200,0.005,67.437,2.239,2.355,-0.1160000000000001,92.967,90.778,233.999,227.69,230.844,2.733,2.122,230.009,225.946,223.231,231.662,229.151,218.207,228.218,230.083,18.968,2828525.0,1.114,4.335,4.0330000000000155,False,False,False,False,False,False,False,False,False,False,False,False,0.024358875757342746,0,0.7479999999999905,0.6479999999999961,0.13500000000001933,33.91250819118727,1.0,6.123233995736766e-17,5.824000000000012,1.865000000000009
2019-03-18,234.879,235.068,233.97,234.177,1830000,0.004,69.164,2.364,2.356,0.008000000000000007,98.03,93.398,234.662,227.549,231.105,3.078,2.048,230.472,226.296,223.347,232.305,229.34,218.396,228.408,230.272,19.495,2779695.0,0.658,4.883,4.406999999999982,False,False,False,False,False,False,False,False,False,False,False,False,0.027609960873471007,0,0.7019999999999982,0.18900000000002137,0.20699999999999363,15.54100332436812,1.0,6.123233995736766e-17,6.471000000000004,1.8640000000000043
2019-03-19,234.951,236.509,234.069,235.807,4061800,0.0,69.314,2.44,2.373,0.06699999999999973,85.879,92.292,235.242,227.459,231.35,3.364,2.076,230.899,226.636,223.463,232.834,230.515,219.117,230.038,230.992,20.414,2857320.0,1.422,5.157,4.0519999999999925,False,False,False,False,False,False,False,False,False,False,False,False,0.02660129133308642,0,0.8559999999999945,0.7019999999999982,0.882000000000005,12.14224465692697,1.0,6.123233995736766e-17,4.9129999999999825,0.9539999999999793
2019-03-20,234.114,235.771,233.132,234.663,3415200,-0.004,65.317,2.406,2.38,0.026000000000000245,78.292,87.4,235.58,227.474,231.527,3.501,2.117,231.205,226.929,223.569,233.09,230.992,220.549,230.992,230.992,20.756,2920265.0,1.169,5.047,2.908999999999992,False,False,False,False,False,False,False,False,False,False,False,False,0.031006261906592503,0,0.5490000000000066,1.1079999999999757,0.9819999999999993,0.03369323837965066,1.0,6.123233995736766e-17,3.122000000000014,0.0
2019-03-21,236.79,237.18,233.394,233.394,2968300,0.011,71.063,2.565,2.417,0.14800000000000013,96.668,86.946,236.444,227.314,231.879,3.937,2.236,231.737,227.316,223.7,233.83,231.932,222.762,231.328,232.535,21.503,2967680.0,1.0,5.151,5.052999999999997,False,False,False,False,False,False,False,False,False,False,False,False,0.016871489505468906,0,3.3959999999999866,0.3900000000000148,0.0,9.383225329782817,1.0,6.123233995736766e-17,5.461999999999989,1.2069999999999936
2019-03-22,232.289,236.047,232.207,235.558,4317400,-0.019,54.66,2.301,2.394,-0.09299999999999997,58.211,77.724,236.492,227.383,231.938,3.927,2.404,231.79,227.511,223.786,233.522,232.686,223.713,231.328,234.044,21.559,3077580.0,1.403,4.885,0.4989999999999952,False,False,False,False,False,False,False,False,False,False,False,False,0.038520980330536636,0,3.2690000000000055,0.4890000000000043,0.08199999999999363,-18.946572356421555,1.0,6.123233995736766e-17,0.9609999999999843,2.716000000000008
2019-03-25,232.08,233.031,230.921,231.953,2893600,-0.001,54.037,2.052,2.325,-0.27300000000000013,56.425,70.435,236.518,227.418,231.968,3.923,2.383,231.817,227.69,223.868,233.234,232.689,224.353,231.328,234.05,20.967,3075195.0,0.941,4.144,0.26300000000000523,False,False,False,False,False,False,False,False,False,False,False,False,0.040473112719751736,1,0.12700000000000955,0.9509999999999934,1.0320000000000107,-21.87120467295125,1.0,6.123233995736766e-17,0.7520000000000095,2.7220000000000084
2019-03-26,233.756,234.698,232.533,233.693,3177600,0.007,58.16,1.966,2.253,-0.28700000000000014,70.745,61.794,236.694,227.488,232.091,3.967,2.399,232.002,227.928,223.967,233.338,232.689,224.353,231.328,234.05,20.996,3002595.0,1.058,3.578,1.7539999999999907,False,False,False,False,False,False,False,False,False,False,False,False,0.041924057564297845,1,0.06299999999998818,0.9420000000000073,1.160000000000025,-16.091987188735313,1.0,6.123233995736766e-17,2.4279999999999973,2.7220000000000084
2019-03-27,232.669,234.345,231.175,233.819,2714300,-0.005,54.731,1.791,2.161,-0.3700000000000001,61.458,62.876,236.756,227.576,232.166,3.954,2.454,232.065,228.114,224.053,233.204,232.689,224.73,231.328,234.05,20.366,3031490.0,0.895,3.032,0.6040000000000134,False,False,False,False,False,False,False,False,False,False,False,False,0.04472877779162676,1,1.1499999999999773,0.5260000000000105,1.4939999999999998,-16.20711300274047,1.0,6.123233995736766e-17,1.3410000000000082,2.7220000000000084
2019-03-28,233.575,233.883,232.116,233.185,1716700,0.004,57.006,1.705,2.07,-0.36499999999999977,61.195,64.466,236.885,227.74,232.313,3.937,2.405,232.209,228.328,224.148,233.278,232.689,224.73,231.328,234.05,19.782,3006975.0,0.571,2.294,1.3659999999999854,False,False,False,False,False,False,False,False,False,False,False,False,0.04029112704698701,1,0.38999999999998636,0.30800000000002115,1.0689999999999884,-19.78103935944162,1.0,6.123233995736766e-17,2.2469999999999857,2.7220000000000084
2019-03-29,235.078,235.241,233.846,234.897,2831100,0.006,60.548,1.738,2.003,-0.2650000000000001,66.491,63.048,237.184,227.727,232.456,4.068,2.352,232.482,228.593,224.257,233.638,232.689,225.307,231.328,234.05,19.745,3005180.0,0.942,2.034,2.5960000000000036,False,False,False,False,False,False,False,False,False,False,False,False,0.03837875088268561,0,0.1810000000000116,0.16300000000001091,1.0509999999999877,10.772045371386763,1.0,6.123233995736766e-17,3.75,2.7220000000000084
2019-04-01,237.786,238.013,236.573,236.817,3303900,0.012,65.986,1.96,1.995,-0.03500000000000014,96.799,74.828,238.01,227.547,232.778,4.495,2.394,232.988,228.953,224.391,234.468,233.106,226.615,231.745,234.467,20.579,3001165.0,1.101,2.711,4.798000000000002,False,False,False,False,False,False,False,False,False,False,False,False,0.027848569722355387,0,0.9689999999999941,0.22700000000000387,0.24399999999999977,22.11262653367139,0.8660254037844387,-0.49999999999999983,6.040999999999997,2.7220000000000084
2019-04-02,237.868,238.076,237.134,237.913,1512600,0.0,66.139,2.118,2.019,0.09899999999999975,97.093,86.794,238.731,227.507,233.119,4.815,2.29,233.452,229.303,224.525,235.148,233.137,226.646,231.776,234.498,21.371,2953000.0,0.512,3.179,4.415999999999997,False,False,False,False,False,False,False,False,False,False,False,False,0.028141658398775915,0,0.045000000000015916,0.1629999999999825,0.7340000000000089,13.719050894085271,0.8660254037844387,-0.49999999999999983,6.0919999999999845,2.72199999999998
2019-04-03,238.312,239.344,237.669,239.0,1933900,0.002,67.0,2.254,2.066,0.18800000000000017,87.748,93.88,239.354,227.756,233.555,4.966,2.246,233.915,229.656,224.663,235.781,233.771,227.564,232.41,235.132,22.467,2923950.0,0.661,4.016,4.39700000000002,False,False,False,False,False,False,False,False,False,False,False,False,0.018735942797676985,0,0.6879999999999882,0.3439999999999941,0.6430000000000007,22.416911805009953,0.8660254037844387,-0.49999999999999983,5.902000000000015,2.7220000000000084
2019-04-04,238.882,239.082,237.913,238.547,1738500,0.002,68.121,2.379,2.129,0.25,94.515,93.119,239.706,228.519,234.112,4.779,2.169,234.388,230.018,224.804,236.401,233.771,227.564,232.41,235.132,23.484,2688815.0,0.647,4.779,4.494,False,False,False,False,False,False,False,False,False,False,False,False,0.014295761087063763,0,0.33500000000000796,0.19999999999998863,0.6339999999999861,19.497947584464793,0.8660254037844387,-0.49999999999999983,6.472000000000008,2.7220000000000084
2019-04-05,240.033,240.078,239.227,239.498,1505000,0.005,70.313,2.543,2.212,0.33099999999999996,99.509,93.924,239.978,229.522,234.75,4.454,2.1,234.926,230.411,224.956,237.127,234.202,227.932,232.777,235.627,24.713,2537950.0,0.593,5.491,5.106999999999999,False,False,False,False,False,False,False,False,False,False,False,False,0.019018218328313408,0,0.5349999999999966,0.045000000000015916,0.2709999999999866,16.127700336922768,0.8660254037844387,-0.49999999999999983,7.256,2.8500000000000227
2019-04-08,240.241,240.304,239.036,239.634,1720100,0.001,70.705,2.658,2.301,0.35699999999999976,99.329,97.784,240.615,229.85,235.233,4.576,2.041,235.432,230.796,225.108,237.75,234.315,228.517,232.89,235.74,25.918,2529745.0,0.68,5.676,4.809000000000026,False,False,False,False,False,False,False,False,False,False,False,False,0.014102505400826582,0,0.6070000000000277,0.06299999999998818,0.5979999999999848,7.151516988452089,0.8660254037844387,-0.49999999999999983,7.3510000000000275,2.8500000000000227
