date,close,high,low,open,volume,daily_return,rsi,macd,macd_signal,macd_diff,stochastic_k,stochastic_d,bollinger_hband,bollinger_lband,bollinger_mavg,bollinger_width,atr,ema_20,ema_50,ema_200,ema_9,ichimoku_a,ichimoku_b,ichimoku_base,ichimoku_conversion,adx,volume_sma_20,volume_ratio,awesome_osc
2021-12-14,402.948,404.981,400.215,402.674,6522900,-0.007,50.856,1.479,1.453,0.026,65.972,78.367,414.123,393.249,403.686,5.171,5.149,403.099,398.598,373.307,404.159,400.478,391.217,401.057,399.898,19.126,6237315.0,1.046,2.753
2021-12-15,409.246,409.464,400.66,402.967,6871300,0.016,57.138,1.801,1.523,0.278,98.859,81.756,414.305,393.194,403.749,5.229,5.41,403.684,399.016,373.665,405.176,400.482,391.217,401.057,399.908,17.954,6417530.0,1.071,2.041
2021-12-16,405.549,411.185,404.14,410.958,7159500,-0.009,52.866,1.738,1.566,0.173,72.947,79.259,414.162,393.192,403.677,5.195,5.527,403.862,399.272,373.982,405.251,401.913,391.737,401.057,402.768,17.238,6587260.0,1.087,1.945
2021-12-17,401.34,405.502,399.714,402.721,8882700,-0.01,48.427,1.334,1.519,-0.186,52.743,74.85,413.622,393.025,403.324,5.107,5.549,403.622,399.353,374.254,404.469,403.253,391.737,401.057,405.45,16.433,6794785.0,1.307,0.817
2021-12-20,397.0,397.397,393.69,396.612,9903400,-0.011,44.297,0.655,1.347,-0.691,31.911,52.534,413.241,392.342,402.792,5.189,5.699,402.991,399.261,374.481,402.975,401.747,393.482,401.057,402.438,16.753,7045645.0,1.406,-1.421
2021-12-21,404.045,404.197,398.189,400.211,6916700,0.018,51.524,0.678,1.213,-0.535,65.727,50.127,412.991,392.341,402.666,5.128,5.806,403.091,399.448,374.775,403.189,401.747,393.482,401.057,402.438,15.652,7148065.0,0.968,-1.709
2021-12-22,408.127,408.222,403.694,403.818,4992200,0.01,55.155,1.014,1.173,-0.159,85.321,60.987,413.141,392.294,402.718,5.177,5.715,403.571,399.789,375.107,404.177,401.747,393.482,401.057,402.438,15.115,7057915.0,0.707,-1.63
2021-12-23,410.642,412.028,408.962,409.0,5032700,0.006,57.278,1.466,1.232,0.234,92.442,81.164,413.586,392.104,402.845,5.332,5.585,404.244,400.214,375.46,405.47,402.024,393.615,401.19,402.859,15.186,7081070.0,0.711,-1.219
2021-12-27,416.498,416.508,411.885,411.914,4986300,0.014,61.811,2.271,1.44,0.831,99.956,92.573,415.834,391.584,403.709,6.007,5.605,405.411,400.853,375.869,407.675,404.264,395.855,403.43,405.099,15.847,6945260.0,0.718,0.905
2021-12-28,416.185,417.808,415.407,416.944,4865800,-0.001,61.436,2.85,1.722,1.129,93.271,95.223,417.608,391.026,404.317,6.574,5.376,406.437,401.454,376.27,409.377,404.914,399.564,404.08,405.749,16.624,6873510.0,0.708,4.864
2021-12-29,416.688,417.58,415.293,416.204,4596700,0.001,61.837,3.312,2.04,1.272,95.356,96.194,419.129,391.543,405.336,6.806,5.156,407.414,402.051,376.672,410.839,404.914,401.602,404.08,405.749,17.319,6670465.0,0.689,7.626
2021-12-30,415.511,417.969,415.084,417.049,3751800,-0.003,60.258,3.542,2.34,1.202,89.876,92.834,419.499,393.55,406.525,6.383,4.993,408.185,402.579,377.058,411.774,404.995,401.682,404.16,405.83,18.018,6441205.0,0.582,9.373
2021-12-31,414.372,416.09,414.201,414.998,5185600,-0.003,58.696,3.591,2.591,1.001,85.185,90.139,420.1,394.615,407.357,6.256,4.772,408.774,403.042,377.43,412.293,404.995,403.862,404.16,405.83,18.445,6179600.0,0.839,9.973
2022-01-03,416.916,416.935,413.489,415.663,6017300,0.006,61.12,3.792,2.831,0.961,95.663,90.241,420.362,396.624,408.493,5.811,4.677,409.55,403.586,377.822,413.218,406.12,404.16,404.16,408.079,18.975,5969020.0,1.008,9.881
2022-01-04,416.745,418.824,414.989,418.178,6262200,-0.0,60.862,3.892,3.043,0.849,91.728,90.859,420.915,397.855,409.385,5.633,4.617,410.235,404.102,378.21,413.923,407.924,404.588,404.588,411.259,19.765,5917655.0,1.058,9.634
2022-01-05,408.763,417.068,408.639,416.47,7539600,-0.019,50.189,3.29,3.092,0.197,59.971,82.454,420.955,397.981,409.468,5.611,4.889,410.095,404.285,378.514,412.891,409.16,404.588,404.588,413.732,18.93,6058040.0,1.245,8.764
2022-01-06,408.212,410.822,406.143,408.326,7971500,-0.001,49.544,2.736,3.021,-0.285,57.778,69.826,420.953,397.978,409.466,5.611,4.874,409.915,404.439,378.809,411.955,408.536,404.588,404.588,412.484,17.639,6232790.0,1.279,7.118
2022-01-07,406.798,409.427,405.479,408.335,6157500,-0.003,47.842,2.158,2.849,-0.69,52.152,56.634,420.942,398.122,409.532,5.572,4.808,409.618,404.531,379.088,410.924,408.37,404.588,404.588,412.152,16.453,6288895.0,0.979,5.569
2022-01-10,406.266,406.418,398.426,403.751,10481500,-0.001,47.186,1.639,2.607,-0.968,39.142,49.691,420.877,397.879,409.378,5.618,5.063,409.299,404.599,379.358,409.992,406.606,404.588,404.588,408.625,16.6,6501055.0,1.612,3.182
2022-01-11,409.826,409.987,403.182,405.934,7282400,0.009,51.939,1.497,2.385,-0.888,55.888,49.061,420.959,398.208,409.584,5.555,5.187,409.349,404.804,379.661,409.959,407.441,404.588,406.257,408.625,15.993,6568980.0,1.109,1.191
2022-01-12,411.05,412.92,409.218,411.515,8270300,0.003,53.489,1.466,2.201,-0.735,61.888,52.306,420.96,399.018,409.989,5.352,5.081,409.511,405.049,379.974,410.177,407.441,404.588,406.257,408.625,14.872,6656350.0,1.242,0.681
2022-01-13,405.384,412.616,404.425,412.018,7521300,-0.014,46.081,0.974,1.956,-0.982,34.111,50.629,420.947,398.645,409.796,5.442,5.303,409.118,405.062,380.227,409.219,407.441,404.588,406.257,408.625,14.634,6688850.0,1.124,0.626
2022-01-14,405.507,405.839,401.312,402.394,9960800,0.0,46.255,0.587,1.682,-1.095,34.714,43.571,420.948,398.639,409.794,5.444,5.248,408.774,405.08,380.478,408.476,407.441,404.588,406.257,408.625,14.874,6828915.0,1.459,-0.234
2022-01-18,398.398,403.371,396.11,401.131,10681500,-0.018,38.517,-0.291,1.287,-1.578,10.073,26.299,421.309,397.984,409.647,5.694,5.544,407.786,404.818,380.656,406.461,406.423,404.588,406.257,406.589,15.777,6918855.0,1.544,-0.658
2022-01-19,394.212,401.055,393.965,399.755,8184100,-0.011,34.823,-1.308,0.768,-2.077,0.994,15.26,421.82,397.195,409.507,6.013,5.654,406.493,404.402,380.791,404.011,404.85,404.588,406.257,403.442,16.869,6832890.0,1.198,-2.409
2022-01-20,389.874,400.306,389.428,395.959,8907600,-0.011,31.456,-2.437,0.127,-2.564,1.517,4.195,423.655,393.942,408.799,7.268,6.028,404.911,403.832,380.882,401.184,402.65,404.126,404.126,401.174,18.378,6932435.0,1.285,-5.564
2022-01-21,382.215,390.985,382.186,388.878,16225900,-0.02,26.572,-3.905,-0.679,-3.225,0.079,0.863,426.351,388.655,407.503,9.25,6.226,402.749,402.984,380.895,397.39,399.029,400.505,400.505,397.553,20.432,7494120.0,2.165,-9.694
2022-01-24,383.809,384.293,367.171,377.061,22970700,0.004,29.041,-4.883,-1.52,-3.363,32.211,11.269,427.571,384.752,406.161,10.542,7.004,400.945,402.232,380.924,394.674,391.522,392.998,392.998,390.046,23.273,8391020.0,2.738,-14.688
2022-01-25,379.149,383.705,372.761,377.925,16836300,-0.012,26.261,-5.965,-2.409,-3.556,24.005,18.765,428.147,380.441,404.294,11.8,7.293,398.869,401.327,380.906,391.569,391.522,392.998,392.998,390.046,25.912,8983520.0,1.874,-18.422
2022-01-26,378.295,387.445,374.289,385.034,14377300,-0.002,25.774,-6.813,-3.29,-3.523,24.315,26.844,428.12,376.679,402.4,12.783,7.712,396.91,400.424,380.88,388.914,391.446,392.998,392.998,389.894,27.598,9459095.0,1.52,-21.02
2022-01-27,376.377,385.328,374.745,382.443,12455200,-0.005,24.667,-7.553,-4.142,-3.411,20.123,22.815,427.585,373.183,400.384,13.587,7.917,394.954,399.481,380.835,386.407,389.751,392.998,392.998,386.505,29.164,9852020.0,1.264,-23.184
2022-01-28,385.603,385.67,373.302,377.592,12096800,0.025,38.373,-7.311,-4.776,-2.535,40.289,28.243,425.886,371.891,398.889,13.536,8.235,394.064,398.937,380.883,386.246,389.134,392.998,392.998,385.271,30.723,10269270.0,1.178,-23.806
2022-01-31,392.655,392.921,383.79,385.043,9200400,0.018,46.4,-6.475,-5.116,-1.359,55.704,38.705,423.956,371.65,397.803,13.149,8.299,393.93,398.69,381.0,387.528,388.555,392.998,392.998,384.113,30.708,10470010.0,0.879,-20.717
2022-02-01,395.218,395.835,390.007,393.272,8154900,0.007,49.0,-5.542,-5.201,-0.341,61.306,52.433,421.366,372.07,396.718,12.426,8.122,394.052,398.554,381.142,389.066,388.368,392.998,392.998,383.738,30.177,10576890.0,0.771,-17.356
2022-02-02,398.986,399.765,395.361,397.676,6726500,0.01,52.638,-4.447,-5.05,0.603,70.008,62.339,418.747,372.913,395.83,11.579,7.867,394.522,398.571,381.319,391.05,388.233,392.998,392.998,383.468,29.028,10600105.0,0.635,-13.869
2022-02-03,389.713,395.256,388.954,393.51,7658300,-0.023,44.27,-4.278,-4.896,0.617,58.296,63.203,417.139,372.615,394.877,11.275,8.021,394.064,398.224,381.403,390.782,388.233,392.998,392.998,383.468,28.671,10606040.0,0.722,-11.074
2022-02-04,391.545,395.076,387.312,389.476,8210000,0.005,46.093,-3.951,-4.707,0.756,67.331,65.212,415.479,372.609,394.044,10.88,8.003,393.824,397.962,381.504,390.935,389.63,392.998,392.998,386.263,28.507,10617965.0,0.773,-8.248
2022-02-07,390.254,393.538,389.058,392.219,5620900,-0.003,44.976,-3.753,-4.516,0.763,68.124,64.584,413.883,372.551,393.217,10.511,7.751,393.484,397.66,381.591,390.799,389.766,392.998,392.998,386.534,28.356,10591135.0,0.531,-7.327
2022-02-08,393.415,394.335,388.536,389.836,5565700,0.008,48.28,-3.303,-4.273,0.971,79.203,71.553,412.357,372.791,392.574,10.079,7.612,393.478,397.493,381.708,391.322,389.766,392.998,392.998,386.534,28.06,10345345.0,0.538,-7.503
2022-02-09,399.186,399.47,397.079,397.268,6284500,0.015,53.742,-2.452,-3.909,1.457,98.224,81.85,410.467,373.618,392.042,9.399,7.501,394.021,397.559,381.882,392.895,389.766,392.998,392.998,386.534,26.843,10295450.0,0.61,-7.275
2022-02-10,392.171,399.404,390.235,393.832,9260500,-0.018,47.215,-2.317,-3.591,1.274,76.701,84.709,407.335,374.861,391.098,8.303,7.62,393.845,397.348,381.985,392.75,391.948,392.998,392.12,391.778,26.554,10344960.0,0.895,-6.405
2022-02-11,384.35,394.089,383.05,392.143,10458600,-0.02,41.207,-2.809,-3.434,0.626,42.916,72.614,405.13,374.963,390.047,7.734,7.864,392.941,396.838,382.008,391.07,390.726,392.998,390.046,391.408,27.003,10491825.0,0.997,-6.285
2022-02-14,383.097,385.347,379.889,383.866,10167600,-0.003,40.321,-3.262,-3.4,0.138,37.014,52.21,402.503,375.349,388.926,6.982,7.692,392.003,396.3,382.019,389.475,389.936,392.998,390.046,389.827,27.698,10502165.0,0.968,-7.092
2022-02-15,389.248,389.428,386.742,387.426,6815000,0.016,46.408,-3.089,-3.338,0.248,60.258,46.729,401.337,375.601,388.469,6.625,7.595,391.741,396.023,382.091,389.43,389.862,392.998,390.046,389.68,27.614,10308840.0,0.661,-6.923
2022-02-16,389.713,390.947,385.66,387.445,7743800,0.001,46.85,-2.882,-3.247,0.365,62.015,53.096,400.857,375.63,388.244,6.498,7.43,391.548,395.776,382.167,389.487,389.862,392.998,390.046,389.68,27.274,10286825.0,0.753,-8.09
2022-02-17,381.427,387.236,380.829,386.771,7541000,-0.021,40.456,-3.347,-3.267,-0.08,7.738,43.337,400.75,374.893,387.821,6.667,7.534,390.584,395.213,382.159,387.875,389.862,392.998,390.046,389.68,27.456,10218495.0,0.738,-9.292
2022-02-18,378.988,382.803,376.814,381.702,10570800,-0.006,38.778,-3.868,-3.387,-0.481,9.472,26.408,400.94,374.38,387.66,6.851,7.424,389.479,394.577,382.128,386.097,389.018,392.998,389.894,388.142,28.002,9935740.0,1.064,-10.005
2022-02-22,374.84,380.013,371.603,376.861,10414700,-0.011,36.041,-4.563,-3.622,-0.941,11.494,9.568,401.545,372.878,387.212,7.404,7.494,388.085,393.803,382.055,383.846,386.021,392.998,386.505,385.537,28.948,9307940.0,1.119,-10.208
2022-02-23,368.091,378.067,367.683,377.516,12154900,-0.018,32.074,-5.594,-4.017,-1.578,1.284,7.417,402.917,370.4,386.659,8.41,7.701,386.181,392.794,381.916,380.695,384.407,392.998,385.271,383.544,30.125,9073870.0,1.34,-11.955
2022-02-24,373.748,374.128,358.306,358.552,21277200,0.015,38.213,-5.887,-4.391,-1.496,37.513,16.764,403.268,369.594,386.431,8.714,8.281,384.997,392.047,381.835,379.306,377.939,388.565,379.68,376.198,31.824,9418865.0,2.259,-15.0
2022-02-25,381.911,382.053,373.397,374.868,11665200,0.022,45.822,-5.398,-4.592,-0.806,57.344,32.047,403.05,370.366,386.708,8.452,8.307,384.703,391.65,381.836,379.827,376.966,388.565,379.306,374.626,32.041,9379365.0,1.244,-15.357
2022-02-28,380.952,382.367,375.865,376.985,11855900,-0.003,45.119,-5.03,-4.68,-0.35,55.014,49.957,403.005,369.946,386.475,8.554,8.178,384.346,391.23,381.827,380.052,376.831,388.565,379.035,374.626,32.191,9367320.0,1.266,-14.662
2022-03-01,375.238,381.484,372.818,379.671,9124400,-0.015,41.076,-5.14,-4.772,-0.368,41.133,51.164,402.569,368.64,385.605,8.799,8.213,383.478,390.603,381.761,379.089,376.831,388.565,379.035,374.626,32.575,9363520.0,0.974,-13.65
2022-03-02,382.129,383.553,376.605,377.498,8185200,0.018,47.219,-4.618,-4.741,0.123,57.966,51.371,401.382,368.518,384.95,8.537,8.221,383.35,390.271,381.765,379.697,375.903,388.565,379.035,372.771,32.572,9365035.0,0.874,-11.43
2022-03-03,380.212,384.92,378.598,384.426,8745300,-0.005,45.789,-4.309,-4.655,0.345,61.219,53.439,399.229,368.793,384.011,7.926,8.085,383.051,389.876,381.75,379.8,375.324,388.565,379.035,371.613,32.328,9465975.0,0.924,-7.459
2022-03-04,377.137,378.171,373.369,376.748,6317700,-0.008,43.512,-4.264,-4.577,0.313,57.691,58.959,398.645,368.12,383.383,7.962,7.996,382.488,389.377,381.704,379.267,375.324,388.565,379.035,371.613,32.581,9398945.0,0.672,-6.887
2022-03-07,366.003,376.814,365.956,376.558,8411500,-0.03,36.446,-5.068,-4.675,-0.393,23.581,47.497,398.644,365.567,382.106,8.656,8.224,380.918,388.46,381.547,376.614,375.324,388.565,379.035,371.613,33.396,9409020.0,0.894,-7.487
2022-03-08,363.241,372.771,362.235,366.146,9356100,-0.008,34.931,-5.86,-4.912,-0.948,15.119,32.13,398.758,362.752,380.755,9.457,8.389,379.234,387.471,381.365,373.94,375.324,388.565,379.035,371.613,34.408,9595780.0,0.975,-8.468
2022-03-09,372.923,374.773,368.955,371.005,5812600,0.027,43.759,-5.642,-5.058,-0.584,50.525,29.742,397.054,362.406,379.73,9.124,8.613,378.633,386.901,381.281,373.736,376.306,388.565,379.035,373.578,34.971,9608125.0,0.605,-9.357
2022-03-10,371.261,372.078,366.876,368.689,6394800,-0.004,42.688,-5.539,-5.154,-0.385,48.677,38.107,393.532,363.136,378.334,8.034,8.43,377.931,386.287,381.182,373.241,376.306,388.565,379.035,373.578,35.653,9613640.0,0.665,-11.066
2022-03-11,366.525,374.147,366.07,373.606,5872800,-0.013,39.707,-5.773,-5.278,-0.495,30.882,43.362,391.68,362.423,377.052,7.759,8.405,376.845,385.512,381.036,371.898,376.233,388.565,378.888,373.578,35.877,9444255.0,0.622,-11.714
2022-03-14,363.849,370.426,362.814,367.389,6455000,-0.007,38.088,-6.104,-5.443,-0.661,20.827,33.462,391.324,360.73,376.027,8.136,8.348,375.607,384.663,380.865,370.288,376.233,388.565,378.888,373.578,36.36,9244075.0,0.698,-12.399
2022-03-15,371.831,372.419,365.073,366.24,5739400,0.022,45.257,-5.657,-5.486,-0.171,50.819,34.176,390.505,360.422,375.463,8.012,8.364,375.247,384.16,380.775,370.597,376.233,388.565,378.888,373.578,36.403,9022665.0,0.636,-11.871
2022-03-16,380.146,380.184,370.692,375.39,7407300,0.022,51.55,-4.579,-5.305,0.725,78.955,50.201,388.858,361.159,375.008,7.386,8.445,375.714,384.002,380.769,372.507,375.049,388.565,378.888,371.21,35.044,9052280.0,0.818,-10.997
2022-03-17,384.796,384.939,378.048,378.371,5177500,0.012,54.687,-3.312,-4.906,1.594,99.37,76.382,387.704,361.821,374.762,6.906,8.334,376.579,384.033,380.809,374.965,376.238,388.565,378.888,373.587,33.059,8923965.0,0.58,-8.637
2022-03-18,389.049,389.419,382.737,383.439,5875000,0.011,57.404,-1.942,-4.313,2.372,98.639,92.321,389.244,361.043,375.144,7.518,8.216,377.767,384.23,380.891,377.781,377.341,388.565,378.855,375.827,30.796,8840665.0,0.665,-5.637
2022-03-21,389.068,390.814,385.765,389.001,4159500,0.0,57.416,-0.844,-3.619,2.775,93.891,97.3,390.933,360.362,375.648,8.138,7.989,378.843,384.42,380.972,380.039,376.506,387.687,376.198,376.814,28.879,8520100.0,0.488,-1.301
2022-03-22,393.586,394.392,390.292,390.292,4231700,0.012,60.345,0.385,-2.818,3.204,97.494,96.674,393.741,359.428,376.585,9.112,7.799,380.247,384.779,381.098,382.748,377.476,385.613,376.349,378.603,27.563,8210950.0,0.515,3.436
2022-03-23,388.517,392.589,388.479,391.203,3742600,-0.013,55.715,0.94,-2.067,3.007,81.73,91.038,395.048,360.164,377.606,9.238,7.607,381.035,384.926,381.171,383.902,377.476,385.613,376.349,378.603,26.06,7790335.0,0.48,6.661
2022-03-24,394.292,394.368,389.33,390.359,2977300,0.015,59.525,1.824,-1.289,3.113,99.689,92.971,397.414,359.853,378.633,9.92,7.481,382.297,385.293,381.302,385.98,377.476,385.613,376.349,378.603,24.907,6875340.0,0.433,8.74
2022-03-25,396.292,396.521,392.568,395.025,3638000,0.005,60.783,2.656,-0.5,3.156,99.332,93.584,399.622,359.083,379.352,10.686,7.229,383.63,385.724,381.451,388.042,379.105,385.613,377.414,380.797,24.126,6473980.0,0.562,10.335
2022-03-28,399.025,399.082,393.978,395.702,3395300,0.007,62.499,3.495,0.299,3.196,99.843,99.621,402.267,358.245,380.256,11.577,7.078,385.096,386.246,381.626,390.239,381.79,385.613,378.694,384.887,23.737,6050950.0,0.561,11.829
2022-03-29,404.073,404.482,400.225,402.806,5510600,0.013,65.501,4.516,1.143,3.373,99.018,99.398,405.876,357.52,381.698,12.669,6.962,386.904,386.945,381.849,393.006,386.33,385.461,381.394,391.265,24.016,5870260.0,0.939,13.51
2022-03-30,401.559,403.806,399.597,403.092,4794300,-0.006,62.804,5.063,1.927,3.137,92.985,97.282,408.353,356.985,382.669,13.424,6.784,388.299,387.518,382.045,394.716,387.502,382.072,381.394,393.61,24.152,5700715.0,0.841,15.643
2022-03-31,395.387,401.578,395.273,400.911,5876600,-0.015,56.64,4.942,2.53,2.412,78.173,90.059,409.667,357.189,383.428,13.687,6.75,388.974,387.827,382.178,394.85,388.259,381.394,381.394,395.124,23.452,5557280.0,1.057,16.852
2022-04-01,396.483,396.959,393.197,396.825,4663100,0.003,57.439,4.879,3.0,1.879,79.703,83.62,411.059,357.732,384.395,13.873,6.537,389.689,388.166,382.321,395.177,389.92,381.394,383.359,396.48,22.431,5474550.0,0.852,16.767
2022-04-04,399.844,399.949,395.911,396.606,5117200,0.008,59.88,5.041,3.408,1.633,86.274,81.383,412.156,360.019,386.087,13.504,6.358,390.657,388.624,382.495,396.11,389.92,381.394,383.359,396.48,21.91,5309835.0,0.964,16.597
2022-04-05,394.902,400.768,393.797,398.616,4112000,-0.012,54.894,4.717,3.67,1.047,63.759,76.578,411.768,363.573,387.67,12.432,6.402,391.061,388.87,382.618,395.869,390.132,381.394,383.359,396.906,21.034,5047630.0,0.815,15.312
2022-04-06,390.902,392.997,388.216,391.188,5540700,-0.01,51.179,4.09,3.754,0.336,37.549,62.527,411.722,365.417,388.569,11.917,6.422,391.046,388.95,382.701,394.875,389.854,381.394,383.359,396.349,19.777,5034035.0,1.101,13.026
2022-04-07,392.873,394.559,388.311,390.083,4954100,0.005,52.872,3.709,3.745,-0.036,37.976,46.428,411.448,367.852,389.65,11.189,6.41,391.22,389.104,382.802,394.475,389.854,381.394,383.359,396.349,18.376,4962000.0,0.998,11.41
2022-04-08,391.921,394.483,390.445,392.226,4752800,-0.002,51.935,3.293,3.655,-0.362,22.778,32.768,409.967,371.873,390.92,9.745,6.24,391.287,389.214,382.893,393.964,389.854,381.394,383.359,396.349,17.075,4906000.0,0.969,10.515
2022-04-11,385.131,389.569,384.683,389.035,3342800,-0.017,45.716,2.388,3.401,-1.014,2.263,21.005,406.762,377.206,391.984,7.54,6.312,390.7,389.054,382.915,392.197,388.802,381.394,383.359,394.244,16.768,4750390.0,0.704,8.021
2022-04-12,383.721,390.188,382.245,387.921,6615800,-0.004,44.524,1.539,3.029,-1.49,6.638,10.559,404.802,380.355,392.578,6.227,6.428,390.036,388.845,382.923,390.502,387.635,381.394,383.359,391.912,16.83,4794210.0,1.38,5.416
2022-04-13,388.054,388.75,383.302,383.388,4358700,0.011,48.932,1.201,2.663,-1.462,26.123,11.674,404.018,381.93,392.974,5.621,6.358,389.847,388.814,382.974,390.013,387.577,381.394,383.648,391.506,16.888,4641780.0,0.939,3.917
2022-04-14,383.34,389.302,383.169,388.292,3735700,-0.012,44.765,0.548,2.24,-1.692,4.924,12.562,404.176,381.626,392.901,5.739,6.342,389.227,388.599,382.978,388.678,387.577,381.394,383.648,391.506,16.82,4569690.0,0.817,2.627
2022-04-18,383.407,384.959,381.359,382.416,4305900,0.0,44.836,0.034,1.799,-1.764,8.857,13.301,404.53,380.708,392.619,6.067,6.146,388.673,388.396,382.982,387.624,387.356,381.394,383.648,391.064,17.048,4491235.0,0.959,0.647
2022-04-19,389.53,390.245,383.188,383.397,3841500,0.016,51.101,0.12,1.463,-1.343,36.401,16.728,404.527,380.757,392.642,6.054,6.211,388.755,388.44,383.047,388.005,385.804,381.394,383.648,387.959,16.127,4475335.0,0.858,0.283
2022-04-20,389.235,391.788,388.245,391.245,5067100,-0.001,50.802,0.163,1.203,-1.04,38.953,28.071,404.391,380.457,392.424,6.099,6.021,388.8,388.471,383.109,388.251,386.368,381.394,384.778,387.959,14.976,4517105.0,1.122,0.751
2022-04-21,383.464,393.968,382.654,392.73,4670200,-0.015,45.221,-0.266,0.909,-1.175,10.845,28.733,404.66,379.683,392.172,6.369,6.399,388.292,388.275,383.112,387.294,387.754,381.394,387.587,387.921,14.868,4563485.0,1.023,1.015
2022-04-22,372.998,382.74,372.464,382.531,6326400,-0.027,37.232,-1.434,0.441,-1.875,1.887,17.229,406.075,376.139,391.107,7.654,6.727,386.835,387.676,383.012,384.435,385.845,381.394,388.473,383.216,16.06,4730940.0,1.337,-0.765
2022-04-25,375.036,375.283,366.655,370.864,8141200,0.005,39.475,-2.17,-0.081,-2.089,24.568,12.433,406.348,373.74,390.044,8.36,6.863,385.712,387.18,382.932,382.555,382.94,381.394,385.568,380.312,17.722,4956100.0,1.643,-3.191
2022-04-26,364.312,372.931,364.217,372.75,8493000,-0.029,32.829,-3.578,-0.781,-2.797,0.313,8.923,407.546,369.072,388.309,9.908,7.146,383.674,386.283,382.747,378.906,381.721,381.394,384.35,379.092,19.478,5210985.0,1.63,-6.851
2022-04-27,365.255,370.226,363.322,365.226,6415700,0.003,33.883,-4.564,-1.537,-3.027,6.188,10.357,406.655,366.08,386.368,10.502,7.128,381.919,385.459,382.573,376.176,381.274,381.394,383.902,378.645,21.186,5256240.0,1.221,-11.35
2022-04-28,374.407,376.083,365.579,369.731,7030200,0.025,43.199,-4.555,-2.141,-2.414,35.573,14.025,404.674,365.346,385.01,10.215,7.393,381.204,385.025,382.492,375.822,381.274,381.394,383.902,378.645,21.565,5368035.0,1.31,-14.885
2022-04-29,360.655,372.798,359.989,370.864,8221900,-0.037,35.178,-5.593,-2.831,-2.762,1.96,14.574,404.992,361.555,383.274,11.333,7.895,379.247,384.07,382.274,372.789,379.607,381.394,382.236,376.978,22.484,5485300.0,1.499,-17.018
2022-05-02,362.922,364.055,354.589,360.741,10737000,0.006,37.247,-6.162,-3.498,-2.664,21.161,19.565,404.143,359.048,381.595,11.817,8.007,377.692,383.24,382.082,370.815,376.907,379.536,379.536,374.278,23.811,5788995.0,1.855,-19.133
2022-05-03,364.493,366.712,361.893,363.436,5607700,0.004,38.706,-6.412,-4.08,-2.332,25.15,16.091,401.914,357.742,379.828,11.629,7.779,376.435,382.505,381.907,369.551,376.907,379.536,379.536,374.278,24.531,5813520.0,0.965,-19.856
2022-05-04,375.55,376.112,362.16,365.084,7367500,0.03,47.893,-5.653,-4.395,-1.258,53.229,33.18,399.89,357.831,378.86,11.102,8.22,376.351,382.232,381.844,370.751,374.1,379.536,379.536,368.664,23.648,5976295.0,1.233,-19.199
2022-05-05,362.36,371.712,358.417,371.626,10477300,-0.035,40.16,-6.046,-4.725,-1.321,19.734,32.704,398.87,355.996,377.433,11.359,8.857,375.018,381.453,381.65,369.073,372.274,379.536,379.198,365.35,23.236,6223125.0,1.684,-19.869
2022-05-06,360.084,363.112,355.179,359.998,7959600,-0.006,38.99,-6.466,-5.073,-1.393,13.954,28.972,397.272,354.315,375.794,11.431,8.791,373.596,380.615,381.435,367.275,371.717,379.536,378.083,365.35,23.189,6373400.0,1.249,-20.526
2022-05-09,348.465,355.76,347.132,354.617,10793200,-0.032,33.608,-7.649,-5.588,-2.06,2.846,12.178,396.854,350.387,373.621,12.437,9.088,371.203,379.354,381.107,363.513,367.786,375.807,373.95,361.622,23.879,6675420.0,1.617,-21.018
2022-05-10,349.36,355.436,345.617,354.179,7870800,0.003,34.36,-8.417,-6.154,-2.263,7.741,8.181,396.696,346.968,371.832,13.374,9.14,369.122,378.178,380.791,360.682,367.028,375.05,373.192,360.864,24.645,6901820.0,1.14,-22.543
2022-05-11,343.732,353.665,343.103,348.532,8026900,-0.016,31.913,-9.372,-6.798,-2.574,1.587,4.058,396.886,342.78,369.833,14.63,9.242,366.704,376.827,380.422,357.292,365.772,373.792,371.936,359.608,25.565,6972375.0,1.151,-25.454
2022-05-12,343.465,346.418,337.151,340.789,7679200,-0.001,31.797,-10.034,-7.445,-2.589,16.206,8.511,395.615,339.592,367.604,15.24,9.243,364.491,375.519,380.055,354.527,361.243,370.816,365.855,356.632,26.876,7138400.0,1.076,-28.637
2022-05-13,351.57,352.922,346.313,347.351,5377400,0.024,39.023,-9.792,-7.915,-1.878,37.009,18.267,393.88,338.15,366.015,15.226,9.259,363.26,374.58,379.771,353.935,361.243,370.816,365.855,356.632,26.988,7220485.0,0.745,-29.221
2022-05-16,350.313,353.655,348.037,350.189,4719800,-0.004,38.345,-9.592,-8.25,-1.342,33.783,28.999,391.825,336.895,364.36,15.076,8.999,362.027,373.628,379.478,353.211,361.224,370.816,365.817,356.632,26.975,7241180.0,0.652,-27.998
2022-05-17,357.322,357.665,352.446,355.855,4513300,0.02,44.174,-8.766,-8.353,-0.413,51.772,40.855,387.793,337.707,362.75,13.807,8.881,361.579,372.989,379.258,354.033,359.996,370.816,365.56,354.432,26.323,7274770.0,0.62,-25.701
2022-05-18,343.17,353.474,341.894,353.303,6883600,-0.04,36.641,-9.148,-8.512,-0.636,15.449,33.668,383.734,337.159,360.447,12.921,9.349,359.826,371.819,378.899,351.861,357.846,370.816,365.56,350.132,26.696,7365595.0,0.935,-24.252
